,300,300,300,300,300,300,,420,420,420,420,420,420,,540,540,540,540,540,540,,660,660,660,660,660,660,,780,780,780,780,780,780,,900,900,900,900,900,900,,1020,1020,1020,1020,1020,1020,,1140,1140,1140,1140,1140,1140,,1260,1260,1260,1260,1260,1260,,1380,1380,1380,1380,1380,1380,,1500,1500,1500,1500,1500,1500
,VNS,VNS,ABFD,ABFD,FFCD,FFCD,,VNS,VNS,ABFD,ABFD,FFCD,FFCD,,VNS,VNS,ABFD,ABFD,FFCD,FFCD,,VNS,VNS,ABFD,ABFD,FFCD,FFCD,,VNS,VNS,ABFD,ABFD,FFCD,FFCD,,VNS,VNS,ABFD,ABFD,FFCD,FFCD,,VNS,VNS,ABFD,ABFD,FFCD,FFCD,,VNS,VNS,ABFD,ABFD,FFCD,FFCD,,VNS,VNS,ABFD,ABFD,FFCD,FFCD,,VNS,VNS,ABFD,ABFD,FFCD,FFCD,,VNS,VNS,ABFD,ABFD,FFCD,FFCD
,Time(s),Bin Count,Time(s),Bin Count,Time(s),Bin Count,,Time(s),Bin Count,Time(s),Bin Count,Time(s),Bin Count,,Time(s),Bin Count,Time(s),Bin Count,Time(s),Bin Count,,Time(s),Bin Count,Time(s),Bin Count,Time(s),Bin Count,,Time(s),Bin Count,Time(s),Bin Count,Time(s),Bin Count,,Time(s),Bin Count,Time(s),Bin Count,Time(s),Bin Count,,Time(s),Bin Count,Time(s),Bin Count,Time(s),Bin Count,,Time(s),Bin Count,Time(s),Bin Count,Time(s),Bin Count,,Time(s),Bin Count,Time(s),Bin Count,Time(s),Bin Count,,Time(s),Bin Count,Time(s),Bin Count,Time(s),Bin Count,,Time(s),Bin Count,Time(s),Bin Count,Time(s),Bin Count
87,2.9779836,152,5.80E-04,178,2.83E-04,153,,5.4178896,204,8.66E-04,239,4.86E-04,206,,9.9714965,257,0.0021622,302,6.93E-04,259,,15.903488,314,0.0029057,373,0.0010483,316,,21.7575804,378,0.0030194,447,0.0022909,382,,25.1314209,438,0.0040984,520,0.0019342,443,,33.3558875,496,0.0054297,582,0.0023848,498,,42.6202537,561,0.0072344,649,0.0028387,561,,53.5988649,612,0.0082991,711,0.0033696,616,,58.5413069,686,0.0113851,803,0.0041702,688,,81.6719533,727,0.0119209,857,0.0053722,733
88,2.8425565,152,5.55E-04,178,2.77E-04,153,,5.0505162,204,8.68E-04,239,4.50E-04,206,,9.107422,257,0.0013314,302,7.09E-04,259,,14.3694063,312,0.0020372,373,9.76E-04,316,,19.1386011,380,0.0028133,447,0.0014024,382,,25.3802552,438,0.004694,520,0.0017617,443,,31.1931977,496,0.0052424,582,0.0022981,498,,40.9209689,561,0.0074331,649,0.0035069,561,,58.7747817,611,0.0093761,711,0.0038503,616,,58.0209458,687,0.0111027,803,0.0046884,688,,77.5981083,727,0.0125822,857,0.0049138,733
89,2.7390455,152,5.49E-04,178,3.16E-04,153,,5.2653816,204,8.63E-04,239,4.52E-04,206,,11.578279,257,0.0016107,302,7.73E-04,259,,17.082626,313,0.0020167,373,0.001045,316,,20.9704692,379,0.0030473,447,0.0014604,382,,28.6397011,438,0.0039847,520,0.0017186,443,,31.621056,497,0.0052421,582,0.0024308,498,,40.3909123,561,0.0066077,649,0.0030632,561,,53.0160187,610,0.008818,711,0.0033046,616,,57.5673365,687,0.0104697,803,0.0041527,688,,77.0694509,727,0.0120368,857,0.0047921,733
90,2.8018179,151,5.48E-04,178,2.76E-04,153,,5.1784758,204,8.89E-04,239,4.50E-04,206,,10.6173262,257,0.0015113,302,0.0013559,259,,14.4731962,314,0.0023722,373,9.57E-04,316,,19.9429768,378,0.0026992,447,0.0013892,382,,27.5807341,439,0.0039117,520,0.0018358,443,,31.4051369,496,0.0058841,582,0.0023691,498,,40.6793085,561,0.0085592,649,0.0034093,561,,54.1233287,610,0.0083849,711,0.0034293,616,,59.6614059,687,0.0106386,803,0.0041165,688,,78.1486498,728,0.0126605,857,0.0056361,733
91,2.7852517,152,6.68E-04,178,2.77E-04,153,,5.576629,204,8.73E-04,239,4.52E-04,206,,9.5786898,257,0.001375,302,8.15E-04,259,,15.4657005,313,0.0020191,373,0.0010598,316,,20.5984185,379,0.0029941,447,0.0014104,382,,28.0581794,439,0.0040089,520,0.0018743,443,,33.4771814,496,0.004987,582,0.0024115,498,,40.1974958,560,0.0069286,649,0.0027782,561,,51.7253384,610,0.0084263,711,0.00346,616,,59.1413433,686,0.0108786,803,0.0041612,688,,78.2751326,727,0.0124902,857,0.0049963,733
92,2.7590572,152,5.45E-04,178,2.73E-04,153,,6.3088953,204,8.66E-04,239,4.37E-04,206,,9.1958292,257,0.0013873,302,7.63E-04,259,,15.3787848,312,0.0020493,373,0.0010443,316,,21.2884414,379,0.0043351,447,0.001539,382,,25.2424973,438,0.0038162,520,0.0016804,443,,34.1718809,496,0.0059336,582,0.0023683,498,,42.3268704,561,0.0081238,649,0.0030537,561,,51.55677,611,0.008986,711,0.0036709,616,,57.6722473,687,0.010532,803,0.0043573,688,,76.783975,727,0.0118963,857,0.0050383,733
93,2.6109926,152,5.47E-04,178,2.75E-04,153,,5.0758179,204,8.86E-04,239,4.92E-04,206,,8.8331162,257,0.0014249,302,7.89E-04,259,,15.1143464,312,0.001991,373,0.0010566,316,,22.1534404,379,0.0033601,447,0.001436,382,,27.9594939,439,0.004128,520,0.0017928,443,,32.3835679,497,0.0050067,582,0.0023081,498,,41.3758945,560,0.007213,649,0.003627,561,,51.5276183,611,0.0084425,711,0.0035856,616,,60.7888396,686,0.0112939,803,0.0041979,688,,71.3861866,727,0.0124473,857,0.0049283,733
94,2.8872648,151,5.87E-04,178,2.71E-04,153,,5.3049648,204,9.87E-04,239,4.56E-04,206,,9.8909253,257,0.0016673,302,7.52E-04,259,,15.3027659,312,0.0022227,373,0.0010339,316,,21.5913144,379,0.0028906,447,0.0013866,382,,26.7076934,439,0.0038985,520,0.0019809,443,,31.5606429,497,0.0049774,582,0.0022133,498,,40.3967821,561,0.0070273,649,0.0033613,561,,51.0635166,612,0.0084428,711,0.0035023,616,,58.3592887,686,0.010685,803,0.004106,688,,84.7733384,727,0.0126919,857,0.0049881,733
95,3.1879424,151,6.57E-04,178,3.07E-04,153,,5.3501125,204,9.77E-04,239,5.13E-04,206,,9.3135556,257,0.0015461,302,6.67E-04,259,,14.9101302,314,0.0019714,373,9.86E-04,316,,19.8512216,379,0.0030552,447,0.0014347,382,,25.9135132,438,0.0040984,520,0.0019498,443,,31.5230526,496,0.0048705,582,0.0024952,498,,42.3374444,560,0.0082786,649,0.00293,561,,57.5189248,611,0.0087158,711,0.0037059,616,,57.7034925,687,0.01191,803,0.0048653,688,,72.8318952,728,0.0122672,857,0.0048365,733
96,2.8224202,151,5.91E-04,178,2.78E-04,153,,5.2568795,204,8.93E-04,239,4.95E-04,206,,10.1813116,257,0.0014048,302,7.25E-04,259,,13.816086,313,0.0020778,373,0.0015898,316,,22.4500851,379,0.0028281,447,0.0013852,382,,25.2828033,438,0.003842,520,0.001779,443,,34.5894392,496,0.0049243,582,0.0022692,498,,43.3359593,561,0.0075279,649,0.0032933,561,,56.1573284,611,0.008447,711,0.0033953,616,,58.8984337,686,0.0113243,803,0.0041601,688,,72.1902794,728,0.0124636,857,0.0051345,733
97,3.0498317,151,5.35E-04,178,2.75E-04,153,,5.0781477,204,8.53E-04,239,4.50E-04,206,,10.1538009,257,0.0014194,302,6.46E-04,259,,14.3647894,314,0.0021554,373,0.0010497,316,,20.6253744,379,0.0029131,447,0.0014415,382,,26.7221379,439,0.0039451,520,0.0020792,443,,31.9379494,497,0.0051306,582,0.0023148,498,,40.841532,561,0.0067237,649,0.0028463,561,,51.6439987,611,0.0088822,711,0.0038939,616,,58.8937121,686,0.0109375,803,0.0043995,688,,72.4585727,726,0.0126066,857,0.0049395,733
98,2.9084331,152,5.50E-04,178,2.73E-04,153,,5.586679,204,8.52E-04,239,4.37E-04,206,,9.6397772,257,0.0015521,302,6.75E-04,259,,14.4170511,314,0.0020518,373,0.0012011,316,,22.8019212,379,0.0036805,447,0.0015748,382,,25.9588771,439,0.0040866,520,0.0022852,443,,31.0166976,497,0.0053994,582,0.002252,498,,41.5043693,560,0.0074598,649,0.002965,561,,52.5153021,611,0.0082641,711,0.0035163,616,,65.9941103,687,0.012046,803,0.0044042,688,,73.8828585,727,0.0124222,857,0.0051614,733
99,2.9636564,152,5.50E-04,178,2.81E-04,153,,5.2462408,204,9.09E-04,239,4.68E-04,206,,10.2849162,257,0.0014311,302,7.34E-04,259,,17.2382794,313,0.0019718,373,0.0010002,316,,20.325437,379,0.002753,447,0.0015212,382,,28.7050955,439,0.0038749,520,0.0018457,443,,33.7255604,496,0.0049394,582,0.0022971,498,,42.5509824,561,0.008709,649,0.0030265,561,,51.2852104,610,0.008742,711,0.0037892,616,,58.0526637,687,0.0114374,803,0.0040765,688,,81.8720419,727,0.0132031,857,0.0054683,733
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Averages:,3.005405318,151.29,0.000671367,178,0.000305957,153,#DIV/0!,5.517831196,204.07,0.000901283,239,0.000461944,206,#DIV/0!,9.137794294,256.92,0.001440192,302,0.000718899,259,#DIV/0!,15.36421558,312.62,0.002197095,373,0.001052863,316,#DIV/0!,20.94898593,378.97,0.003004615,447,0.001523681,382,#DIV/0!,27.32290154,438.79,0.004268479,520,0.001898393,443,#DIV/0!,34.12537122,496.25,0.005511178,582,0.0025225,498,#DIV/0!,41.96245465,560.66,0.00715256,649,0.003077209,561,#DIV/0!,53.99393033,611.24,0.00884079,711,0.003597063,616,#DIV/0!,59.65209653,686.63,0.010925403,803,0.004318809,688,#DIV/0!,76.72880548,727.17,0.012627913,857,0.00496297,733
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,300,300,300,300,300,300,,420,420,420,420,420,420,,540,540,540,540,540,540,,660,660,660,660,660,660,,780,780,780,780,780,780,,900,900,900,900,900,900,,1020,1020,1020,1020,1020,1020,,1140,1140,1140,1140,1140,1140,,1260,1260,1260,1260,1260,1260,,1380,1380,1380,1380,1380,1380,,1500,1500,1500,1500,1500,1500
,VNS,VNS,ABFD,ABFD,FFCD,FFCD,,VNS,VNS,ABFD,ABFD,FFCD,FFCD,,VNS,VNS,ABFD,ABFD,FFCD,FFCD,,VNS,VNS,ABFD,ABFD,FFCD,FFCD,,VNS,VNS,ABFD,ABFD,FFCD,FFCD,,VNS,VNS,ABFD,ABFD,FFCD,FFCD,,VNS,VNS,ABFD,ABFD,FFCD,FFCD,,VNS,VNS,ABFD,ABFD,FFCD,FFCD,,VNS,VNS,ABFD,ABFD,FFCD,FFCD,,VNS,VNS,ABFD,ABFD,FFCD,FFCD,,VNS,VNS,ABFD,ABFD,FFCD,FFCD
,Time(s),Bin Count,Time(s),Bin Count,Time(s),Bin Count,,Time(s),Bin Count,Time(s),Bin Count,Time(s),Bin Count,,Time(s),Bin Count,Time(s),Bin Count,Time(s),Bin Count,,Time(s),Bin Count,Time(s),Bin Count,Time(s),Bin Count,,Time(s),Bin Count,Time(s),Bin Count,Time(s),Bin Count,,Time(s),Bin Count,Time(s),Bin Count,Time(s),Bin Count,,Time(s),Bin Count,Time(s),Bin Count,Time(s),Bin Count,,Time(s),Bin Count,Time(s),Bin Count,Time(s),Bin Count,,Time(s),Bin Count,Time(s),Bin Count,Time(s),Bin Count,,Time(s),Bin Count,Time(s),Bin Count,Time(s),Bin Count,,Time(s),Bin Count,Time(s),Bin Count,Time(s),Bin Count
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bin Count:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNS,151.29,204.07,256.92,312.62,378.97,438.79,496.25,560.66,611.24,686.63,727.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABFD,178,239,302,373,447,520,582,649,711,803,857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFCD,153,206,259,316,382,443,498,561,616,688,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,300,420,540,660,780,900,1020,1140,1260,1380,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Run Time:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNS,3.005405318,5.517831196,9.137794294,15.36421558,20.94898593,27.32290154,34.12537122,41.96245465,53.99393033,59.65209653,76.72880548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABFD,0.000671367,0.000901283,0.001440192,0.002197095,0.003004615,0.004268479,0.005511178,0.00715256,0.00884079,0.010925403,0.012627913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFCD,0.000305957,0.000461944,0.000718899,0.001052863,0.001523681,0.001898393,0.0025225,0.003077209,0.003597063,0.004318809,0.00496297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,300,420,540,660,780,900,1020,1140,1260,1380,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
